system_readout_id,vehicle_identification_number,engine_type,vehicle_type,mileage,engine_feature_2,engine_feature_3_1,engine_feature_3_2,engine_feature_4,engine_feature_5,engine_feature_6,engine_feature_7,engine_feature_8,engine_feature_9_1,engine_feature_9_2,engine_feature_10_1,engine_feature_10_2,engine_feature_11_1,engine_feature_11_2,engine_feature_11_3,engine_feature_11_4,engine_feature_11_5,engine_feature_11_6,engine_feature_11_7,engine_feature_11_8,engine_feature_11_9,engine_feature_11_10,engine_feature_11_11,engine_feature_11_12,engine_feature_11_13,engine_feature_11_14,engine_feature_11_15,engine_feature_11_16,engine_feature_11_17,engine_feature_11_18,engine_feature_11_19,engine_feature_11_20,engine_feature_11_21,engine_feature_11_22,engine_feature_11_23,engine_feature_11_24,engine_feature_11_25,engine_feature_11_26,engine_feature_11_27,engine_feature_11_28,engine_feature_11_29,engine_feature_11_30,engine_feature_11_31,engine_feature_11_32,engine_feature_11_33,engine_feature_11_34,engine_feature_11_35,engine_feature_11_36,engine_feature_11_37,engine_feature_11_38,engine_feature_11_39,engine_feature_11_40,engine_feature_11_41,engine_feature_11_42,engine_feature_11_43,engine_feature_11_44,engine_feature_11_45,engine_feature_11_46,engine_feature_11_47,engine_feature_11_48,engine_feature_12_1,engine_feature_12_2,engine_feature_12_3,engine_feature_12_4,engine_feature_12_5,engine_feature_13_1,engine_feature_13_2,engine_feature_13_3,engine_feature_13_4,engine_feature_13_5,engine_feature_14_1,engine_feature_14_2,engine_feature_14_3,engine_feature_14_4,engine_feature_14_5,engine_feature_15_1,engine_feature_15_2,engine_feature_15_3,engine_feature_15_4,engine_feature_15_5,engine_feature_15_6,engine_feature_15_7,engine_feature_15_8,engine_feature_15_9,engine_feature_15_10,defect
209953,5990,3,1,15165,1687,8.98933017190279,0.192002420470263,0.477036941580756,22.3343151693667,2.48453608247423,679,8152.02503681885,0,1,15195,1079.46,0.00216,0,0,0,0,0,0,0,0.12569,10.08502,13.59969,12.14128,17.79222,2.58524,0.07578,0,0.01871,0.26716,4.15313,9.39328,19.05061,2.44257,0.0875,9e-05,0,0.00414,0.3269,1.46288,4.34547,0.30354,0.02043,0,0,0,0.05276,0.22785,0.90994,0.08121,0.00431,0,0,0,0.01258,0.06397,0.33389,0.02905,0.00095,0,23.23914,76.76239,0,0,0,18.98499,81.01654,0,0,0,0,1.93939,95.07141,2.99072,0,15.98612,39.94725,53.31393,23.52502,8.95278,21.21113,1.25556,0,0,0,NA
152116,112821,1,3,15731,2616,6.01337920489297,0.149444232076113,0.898726692209451,36.1632183908046,6.01379310344828,435,13199.5747126437,0,0,15738,1196.22,0.00561,0,0,0,7e-05,0.00021,7e-05,0,0.11531,15.35097,14.93373,13.5949,10.41493,0.80657,0.03465,0,0.049,1.53325,8.1709,12.44509,10.58343,0.91017,0.04679,7e-05,0.00135,0.15373,2.3734,4.02907,2.80335,0.1996,0.00405,7e-05,0,0.00447,0.39657,0.55094,0.30043,0.01761,0.00206,0,0,0,0.04033,0.05588,0.05546,0.01363,0.00227,0,38.77106,61.23047,0,0,0,31.81763,68.1839,0,0,0,0,0.0824,99.86877,0.05188,0,24.84168,85.4084,105.75841,87.4973,11.6639,0.42222,0.06667,0.00556,0,0,NA
22780,6113,4,1,2110,211,10,0.226144681411269,1.08446654040404,47.9545454545455,4.79545454545455,44,17503.4090909091,0,0,2112,136.14,0,0,0,0,0,0,0,0,0.32173,28.06534,14.47222,10.10233,5.35312,0.07796,0.00232,0,0.0413,0.33629,6.5301,12.38474,10.27221,0.06225,0.00291,0,0,0.00174,0.72142,2.48021,3.18534,0.01338,0.00059,0,0,0,0.14894,1.36897,1.27821,0.00406,0.00059,0,0,0,0.00989,1.04956,1.69302,0.01862,0.00059,0,19.33441,80.66711,0,0,0,15.40527,84.59625,0,0,0,0,0,88.43536,11.56769,0,2.725,8.24722,8.06111,4.04445,6.16945,4.20834,0.33334,0.00556,0,0,NA
69687,46980,3,7,10362,1397,7.41732283464567,0.246037858904001,2.0100285899935,60.5964912280702,8.16959064327485,171,22117.7192982456,0,0,10366,803.38,0,0,0,0,0,0,0,0,0.64648,33.38498,21.54795,11.51163,0.91963,0.03568,0.01982,0.00073,0.00505,2.88503,10.17037,11.3592,4.51493,0.0137,0.01225,0.00036,0,0,0.12252,0.9636,1.47711,0.01478,0.01334,0,0,0,0.0018,0.05477,0.21478,0.0191,0.01729,0.00288,0,0,0,0.01046,0.03495,0.01405,0.01081,0,29.7821,70.21942,0,0,0,19.37866,80.62286,0,0,0,0,0.85907,63.59711,35.54688,0,6.26389,10.25001,2.76945,0.525,0.71667,0.975,0.05833,0,0,0,NA
123615,95998,3,1,12493,1755,7.11851851851852,0.205892956631846,0.931294172394044,32.1984536082474,4.52319587628866,388,11752.4355670103,0,2,12513,1147.47,4e-04,0,0.00161,8e-04,7e-05,0,0,0,13.19173,24.55748,16.23755,9.81137,2.65274,0.41874,0.12903,0.00912,0.02755,1.69863,7.27881,12.22374,3.13315,0.17321,0.03968,0.00268,0,7e-05,0.42518,2.92368,1.68033,0.20793,0.04317,0.00664,0,0,0.00972,0.73137,0.90465,0.27007,0.2572,0.04605,0,0,0,0.15062,0.40989,0.23548,0.10986,0,33.30078,66.70074,0,0,0,26.33514,73.66638,0,0,0,0.02289,24.06311,43.51654,32.40204,0,3.15834,7.18056,6.58612,4.46667,3.41945,1.97222,0.73611,0.23333,0.10278,0.01389,NA
79126,41637,3,1,26939,3159,8.52769863880975,0.263255944215821,1.63384190133159,52.9253438113949,6.20628683693517,509,19317.7504911591,0,2,26946,2349.95,0.00023,0,0,0,0,0,0,0,0.493,23.01353,17.25479,17.11498,5.03854,0.10261,0.00277,0.00027,0.01446,1.72418,5.90787,11.84002,7.13985,0.23782,0.0019,0.00013,0,0,0.15364,2.65252,4.26223,0.32377,0.00384,0.00017,0,0,0.00197,0.55304,1.46425,0.16342,0.01536,0.00053,0,0,0,0.07326,0.37002,0.06896,0.00604,0,23.25745,76.74408,0,0,0,13.59711,86.40442,0,0,0,0,0,61.49445,38.50708,0,104.21119,192.82238,163.25847,84.30007,21.30836,11.38612,6.00279,1.075,0.06667,0,NA
119454,93354,1,3,2286,574,3.98257839721254,0.181689847077042,0.296278330176768,6.49431818181818,1.63068181818182,352,2370.42613636364,0,2,2312,253.16,0.00374,0,0,0,0,0,0,0,0.72962,35.17406,24.04596,6.57138,0.56662,0.02,0.0016,0.00027,0.01921,5.10626,11.6355,7.80973,0.97265,0.00641,0.0024,0,0,0.00507,1.92395,3.36186,0.91636,0.00827,0.00159,0,0,0,0.13045,0.56128,0.26998,0.0112,0.00426,8e-04,0,0,0.00186,0.04855,0.07843,0.00801,0.00267,0,37.06207,62.93945,0.00153,0,0,30.94177,69.05975,0,0,0,0,0,72.49298,27.50854,0,11.6389,23.36391,11.67223,4.91389,3.05278,0.64167,0.02222,0,0,0,NA
171048,122823,3,1,19860,1915,10.3707571801567,0.357410661444735,2.17282989417989,63.0476190476191,6.07936507936508,315,23012.380952381,0,1,19867,1565.3,0,0,0,0,0,0,0,0,0.06666,17.66204,71.75332,1.03009,0.29187,0.1084,0.02087,0,0.03333,1.39298,5.00048,1.16777,0.29187,0.04594,0.01246,0,0,0,0.01667,0.2752,0.2168,0.03753,0,0.0042,0,0,0,0.02913,0.12101,0.0584,0.04594,0,0,0,0,0.00841,0.13347,0.13768,0.03753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21944,0.15,0.03611,0.03611,0.00556,0.00278,0.00278,0.00556,0,0,NA
148671,72200,4,3,5896,881,6.69239500567537,0.216295245302056,0.54757503192848,16.9425287356322,2.5316091954023,348,6184.02298850575,0,0,5908,437.26,0,0,0,0,0,0,0,0,0.21897,23.96641,19.73004,11.7541,5.71454,0.47393,0.01355,0,0.04881,0.76079,8.67204,13.85947,10.31353,1.00016,0.02535,0,0,0.00364,0.54196,1.4263,0.77973,0.01428,0.00015,0,0,0,0.0947,0.29619,0.13564,0.00102,0,0,0,0,0.01617,0.09208,0.04415,0.00233,0,0,50.09613,49.9054,0,0,0,42.48657,57.51495,0,0,0,0,4.89807,93.99109,1.11389,0,17.47222,50.39166,37.44166,12.13889,10.74167,1.94166,0.08333,0.00278,0,0,NA
182946,129045,1,3,1268,236,5.3728813559322,0.118766242937853,0.088419032597266,4,0.744479495268139,317,1460,0,0,1291,109.16,0.01187,0,0,0.001,0.00396,0.001,0.00296,0,0.20789,29.33075,12.08693,7.78635,6.64487,0.61479,0.09206,0.00495,0.04355,1.25335,5.09852,9.02484,14.78466,1.29491,0.01982,0.001,0.00495,0.10396,0.79794,1.81764,6.15386,0.67025,0.03464,0.00396,0,0,0.05146,0.28017,0.78012,0.17524,0.10692,0.01287,0,0,0.001,0.03168,0.25048,0.23857,0.17424,0,29.82635,70.1767,0,0,0,27.14081,72.86224,0,0,0,0.04272,2.4292,95.36438,2.16827,0,0.10278,0.21111,0.13056,0.01944,0.01944,0.01667,0,0,0,0,NA
40568,36380,3,1,18490,2903,6.36927316569066,0.172796599303403,1.28953349043131,47.5321336760925,7.46272493573265,389,17349.2287917738,0,0,18496,1363.98,0,0,0,0,0,0,0,0,0.44027,20.05486,19.32935,17.41996,5.0862,0.13122,0.00426,6e-05,0.03189,2.3367,7.49964,13.13484,5.95112,0.24615,0.00188,0.00011,0,0,0.25701,2.6086,2.87219,0.15879,0.00216,0.00017,0,0,0.00205,0.5526,1.23277,0.09052,0.00947,0.00033,0,0,0,0.09567,0.41203,0.03499,0.00216,0,15.30151,84.70001,0,0,0,12.16736,87.83417,0,0,0,0.04272,0,46.15936,53.79944,0,8.70278,18.04168,11.50001,7.39723,5.55834,4.42778,2.03611,0.11667,0,0,NA
147194,95056,4,1,3902,353,11.0538243626062,0.171636764242997,0.309121315192744,19.9081632653061,1.80102040816327,196,7266.47959183673,0,0,3907,295.15,0.00046,0,0,0,0,0,0,0,0.19286,10.87961,11.83479,9.73291,6.67857,0.35459,0.03665,0.00092,0.02154,1.99697,4.24913,15.31199,16.34461,1.47562,0.07971,0.00092,0,0,0.14431,2.11059,6.66117,3.45932,0.46958,0.03252,0,0,0.01054,0.61159,2.53756,2.56964,0.29137,0,0,0,0,0.20799,1.04499,0.54745,0.10949,0,27.35748,72.64404,0,0,0,21.36536,78.63617,0,0,0,0,0.44556,69.76471,29.79279,0,3.04166,8.63055,9.42778,9.35,5.575,6.28612,6.03889,2.26111,0.04166,0,NA
17259,16020,3,1,15167,1799,8.4307948860478,0.213550861589772,1.76228440366972,69.5733944954128,8.25229357798165,218,25394.2889908257,0,0,15169,1244.04,7e-05,0,0.00015,0,0,0,0,0,0.35032,27.40614,17.11135,10.95128,4.18459,0.5021,0.02418,7e-05,0.02229,2.18234,6.78659,12.25933,4.87394,0.60496,0.01629,0.00036,0,0,0.31985,3.54489,3.07095,0.57658,0.01962,0.00058,0,0,0.00608,0.97851,1.93711,0.6279,0.1145,0.00441,0,0,7e-05,0.19984,0.90598,0.38101,0.03576,0,14.11743,85.88409,0,0,0,10.43243,89.56909,0,0,0,0.01984,0,35.14862,64.83459,0,3.30556,5.43056,4.19445,4.72223,5.01667,6.61389,5.68334,1.66389,0.20833,0.01667,NA
198756,137170,3,3,13503,1093,12.3540713632205,0.412927061095863,1.29320709964979,38.6905444126075,3.13180515759312,349,14122.0487106017,0,0,13510,932.72,0.00018,0,0,0,0,0,0,0,0.15743,31.27959,19.3247,12.38433,0.79827,0.0032,0.00031,0,0.00443,2.62238,9.6878,17.37787,2.50169,0.00357,0.00031,0,0,0,0.33331,1.94855,0.88375,0.00357,0.00012,0,0,0,0.00929,0.31811,0.22254,0.00456,0.00025,0,0,0,0.00012,0.07453,0.05397,0.00129,0,0,20.6665,79.33502,0,0,0,15.55634,84.44519,0,0,0,0,0.0824,45.41626,54.50287,0,49.38615,99.20563,58.99727,45.66948,27.49447,7.91945,0.24722,0.00556,0,0,NA
135342,103392,1,3,1453,483,3.00828157349896,0.121996146767886,0.486976354453627,12.0082644628099,3.99173553719008,121,4383.01652892562,0,0,1459,145.82,0.00329,0,0,0,0,0,0,0,0.75324,30.41973,26.00781,4.16381,0.52967,0.0948,0.01226,0,0.02263,4.85338,16.07135,8.77995,0.90653,0.02595,0.00236,0,0.00141,0.01037,2.5979,3.18371,0.78343,0.00565,0.00048,0,0,0,0.11838,0.42213,0.14998,0.00424,0.00048,0,0,0,0.00329,0.03443,0.03112,0.0052,0.00095,0,45.18738,54.81415,0,0,0,33.51288,66.49017,0,0,0,0,6.64978,91.63666,1.71661,0,4.96112,13.85279,13.37224,1.74722,0.96111,0.5,0.04445,0.00556,0,0,NA
202012,139086,3,3,11015,1586,6.94514501891551,0.223985568165896,0.908545041204888,28.1713554987212,4.05626598465473,391,10282.5447570332,0,0,11028,792.06,0.00039,0,0,0,0,0,0,0,0.33737,26.7647,18.63669,12.30799,1.53399,0.03004,0.00016,0,0.00837,3.57673,10.97721,20.36615,1.92517,0.00407,8e-05,0,0,0,0.31703,1.86385,0.67387,0.00219,0.00047,0,0,0,0.00649,0.2787,0.2216,0.00516,0.00086,0,0,0,0,0.05077,0.10161,0.00774,0.00055,0,39.66064,60.34088,0,0,0,30.68848,69.31305,0,0,0,0,0.7843,60.02655,39.19067,0,23.91668,75.48895,102.82508,24.65002,9.6639,4.04723,0.39722,0.00556,0,0,NA
40252,36109,3,1,16641,2159,7.70773506252895,0.214264345633266,1.15073811498065,41.3955223880597,5.37064676616915,402,15109.3656716418,0,0,16660,1294.52,0,0,0,0,0,0,0,0,0.17921,28.51308,13.88682,1.78468,0.15237,0.01875,0.00287,6e-05,2.3972,18.88649,26.35006,4.74687,0.265,0.02168,0.00393,0.00018,0,0.24988,1.7184,0.6591,0.12447,0.03223,0.00586,0,0,0,0.00059,0,0.00023,0,0,0,0,0,0,0,0,0,0,0,23.88763,76.11389,0,0,0,19.63348,80.36804,0,0,0,0,4.34418,91.78619,3.87115,0,0.95833,3.31111,3.98611,1.38889,1.07222,1.88889,0.66111,0.075,0,0,NA
79809,66848,3,1,8906,929,9.58665231431647,0.183858958258582,0.28610548110925,14.9179229480737,1.55611390284757,597,5445.0418760469,0,0,8915,573.06,0.00114,0,0,0,0,0,0,0,0.0709,14.69025,10.04049,12.02935,19.33298,0.71027,0.01944,0.00033,0.01944,0.12056,2.6939,9.83892,20.39578,0.59772,0.01176,0.00016,0,0.00376,0.19472,2.08017,5.39842,0.11762,0.00441,0,0,0,0.0165,0.44743,0.91528,0.01993,0.00245,0,0,0,0.00245,0.0709,0.13444,0.01617,0.00196,0,34.43146,65.57007,0,0,0,28.27911,71.72241,0,0,0,0,4.09851,47.20764,48.69537,0,1.09445,2.97222,4.75278,2.48334,3.39167,4.025,0.06389,0,0,0,NA
96069,78155,3,9,1606,284,5.65492957746479,0.216702464788732,0.799266233766234,20.8571428571429,3.68831168831169,77,7612.85714285714,0,0,1612,145.85,0,0,0,0,0,0,0,0,0.62978,29.51378,19.81405,11.80741,1.35158,0.01759,0.00541,0,0.01038,2.81504,10.14138,14.3847,2.56511,0.01985,0.00226,0,0,0,0.31354,3.01535,1.66827,0.0203,0.00361,0.00045,0,0,0.00903,0.70512,0.72271,0.02933,0.00541,0.00045,0,0,0,0.14345,0.2594,0.02345,0.0018,0,17.24701,82.75452,0,0,0,13.49792,86.50055,0.0061,0,0,0,0,35.51025,64.49127,0,7.21667,15.73057,8.9,2.56112,1.78056,1.16667,0.18612,0.00556,0,0,NA
42454,37949,3,1,12953,2709,4.78146917681801,0.209065932488413,0.769510341183575,17.5991847826087,3.68070652173913,736,6423.70244565217,0,0,12963,1219.86,0.0035,0.00014,1e-04,0,0,0,0,0,3.79966,21.49185,27.39474,14.00264,5.88107,0.10817,0.00667,0.00019,0.03554,0.55362,8.20362,8.86181,3.49446,0.04604,0.00133,5e-05,0,0.02967,1.40013,1.8972,0.95965,0.02967,0.00189,5e-05,0,5e-05,0.31007,0.62019,0.33089,0.01855,0.00246,5e-05,0,0,0.05456,0.21766,0.22429,0.01656,0.00123,0,36.8576,63.14392,0,0,0,29.245,70.75653,0,0,0,0.01221,1.88141,85.87646,12.23297,0,0.12778,0.55556,0.13889,0.10278,0.00833,0,0,0,0,0,NA
35842,32384,4,1,10486,992,10.570564516129,0.206425627240143,1.13763456790123,58.2555555555556,5.51111111111111,180,21263.2777777778,0,2,10488,648.19,0,0,0,0,0,0,0,0,0.06129,18.19937,11.65316,11.41977,13.18,1.05614,0.0457,0.00054,0.02183,0.32343,3.62148,9.09419,19.92989,1.94357,0.05167,0.00095,0,0.00258,0.31841,0.85625,3.19241,1.02495,0.08272,0,0,0,0.08367,0.63819,2.43774,0.74545,0.00027,0,0,0,0.00027,0.00285,0.01112,0.00014,0,0,21.62628,78.37524,0,0,0,16.65497,83.34656,0,0,0,0,12.45422,73.27881,14.27002,0,11.31111,27.28056,41.01667,29.69722,22.38889,13.56667,7.55556,2.29167,0.34444,0.00556,NA
207526,72780,6,20,9967,1489,6.69375419744795,0.147821977837475,0.863164411764706,39.0862745098039,5.83921568627451,255,14266.4901960784,0,2,10086,732.17,0.06758,0.11831,0.12112,0.04362,0.04213,0.0081,0.00066,0,39.038,3.9339,4.56675,5.95556,4.73975,0.81378,0.2966,0.01256,0.10096,1.24587,1.88615,8.12162,7.57254,0.81774,0.12162,0.00761,0.07221,0.06741,0.49702,4.73232,9.58047,1.17978,0.14921,0.01554,0,5e-04,0.01967,0.77759,1.96794,0.46167,0.24587,0.08361,0,0,0,0.00694,0.2305,0.1312,0.14772,0.00033,31.17065,68.83087,0,0,0,26.71967,73.28339,0,0,0,0,0.81177,99.16229,0.02747,0,0.14444,0.48889,0.38611,0.11389,0.125,0.46944,0.15556,0.00278,0,0,NA
177667,86206,3,7,7341,1302,5.63824884792627,0.164878050861922,0.47917683531746,16.3861607142857,2.90625,448,5980.94866071429,0,0,7345,644.25,0.01074,0,0,0,0,0,0,0,0.17354,15.05688,12.21835,14.53567,18.09246,1.91015,0.03918,0,0.0206,0.31923,4.10151,9.5229,12.99437,1.71426,0.04063,0.00029,0,0.0206,0.84654,1.79813,2.79441,0.8773,0.03511,0,0,0,0.17963,0.48,0.81693,0.3053,0.01422,0,0,0,0.02437,0.31372,0.59637,0.1422,0.00436,0,47.07184,52.92511,0.0061,0,0,40.18707,59.81445,0,0,0,0,15.19012,79.62189,5.18951,0,16.27224,50.06394,57.7667,14.44445,5.61667,3.70278,2.20556,1.18612,0.19167,0.00278,NA
202765,139505,3,7,9030,1071,8.43137254901961,0.21444651934848,0.581448663853727,22.8607594936709,2.71139240506329,395,8344.17721518987,0,1,9036,685.61,0.00169,0,0,0,0,0,0,0,0.39724,25.28421,17.59397,11.31728,4.24575,0.14881,0.00169,0,0.0081,2.96154,8.52583,12.67704,4.63126,0.01608,0.00012,0,0,0,0.35421,3.60057,4.32058,0.03578,0,0,0,0,0.01535,0.90437,2.34827,0.10529,0.00024,0,0,0,0.00012,0.14882,0.32942,0.02611,0.00024,0,28.42712,71.5744,0,0,0,22.92938,77.07214,0,0,0,0,0.52948,49.84589,49.62616,0,22.29446,44.06115,31.39725,17.89168,16.08612,19.71113,4.22223,0.125,0,0,NA
98274,79606,4,3,1517,367,4.13351498637602,0.160747350893127,0.601982426303855,15.4795918367347,3.74489795918367,98,5650.05102040816,0,0,1524,120.09,0,0,0,0,0,0,0,0,0.99942,19.55695,26.3929,16.6189,0.68509,0.01599,0.00376,0,0.0541,3.48715,8.76188,16.98357,3.50173,0.00518,0,0,0,0,0.15669,1.39562,0.81026,0.01223,0.00047,0,0,0,0.00235,0.23244,0.20751,0.008,0.00141,0,0,0,0,0.03483,0.06024,0.00942,0.00188,0,44.20013,55.80139,0,0,0,30.89905,69.104,0,0,0,0,1.08337,68.20526,30.71442,0,6.475,19.63612,11.88333,1.94445,0.56945,0.18333,0.01112,0.01111,0,0,NA
79515,50534,3,1,15323,2876,5.3278859527121,0.177507166589399,0.839655610380117,25.2023026315789,4.73026315789474,608,9198.84046052631,0,0,15326,1650.54,0.00044,0.00011,0.0065,0.00055,0,0,0,0,0.62554,26.60814,19.65204,12.88306,1.21725,0.05329,0.0113,0.00055,0.03742,2.61907,8.18961,14.44124,1.99138,0.04823,0.00612,5e-04,0,0.00016,0.62124,4.70177,1.42867,0.06575,0.00628,0.00038,0,0,0.03075,2.13214,1.15883,0.10323,0.03649,0.00601,0,0,0,0.53053,0.64235,0.11954,0.02353,0,13.83209,86.16791,0.00305,0,0,10.07843,89.9231,0.00153,0,0,0.02441,0,2.97852,96.99554,0.00458,13.07501,26.29724,22.11113,16.84168,5.80278,1.29722,0.18333,0.05,0.00556,0,NA
78169,65634,3,5,1631,249,6.55020080321285,0.183280343596609,0.773505178907721,27.6440677966102,4.22033898305085,59,10090.0847457627,0,0,1646,129.39,0,0,0,0,0,0,0,0,0.60531,26.94549,16.94002,12.04283,3.89767,0.03894,0.00061,0,0.01095,1.81897,7.47354,12.91824,7.3908,0.01765,0.00182,0,0,0,0.22023,2.89634,4.17386,0.03651,0.00366,0,0,0,0.01156,0.55117,1.37001,0.07361,0.01947,0,0,0,0,0.10707,0.35954,0.06813,0.00609,0,26.88904,73.11401,0,0,0,17.81158,82.18994,0,0,0,0,0.32501,52.73285,46.94519,0,3.43334,8.7889,7.71389,1.92222,3.03055,3.93056,0.24722,0,0,0,NA
95431,23476,3,1,11378,2548,4.46546310832025,0.160619669021455,1.12743503213958,31.3443526170799,7.01928374655647,363,11440.6887052342,0,2,11386,1002.96,0,0,0,0,0,0,0,0,0.78405,23.06605,14.66619,8.11637,0.54262,0.00071,0,0,5.24445,15.66734,16.42932,10.00295,2.19029,0.00444,0,0,0,0.00187,0.38018,1.52583,1.02103,0.0045,0.00013,0,0,0,0.00637,0.17253,0.13985,0.00084,0,0,0,0,0,0.0157,0.01634,6e-05,0,0,35.3775,64.62555,0,0,0,28.3905,71.61102,0,0,0,0,0.98419,74.21722,24.80011,0,23.16113,71.19728,59.88338,6.09723,2.83889,3.34167,0.075,0,0,0,NA
175483,114973,1,3,9024,1441,6.26231783483692,0.139708420078649,0.66883665559247,29.9800664451827,4.78737541528239,301,10942.7242524917,0,0,9041,818.56,0.00938,0.00289,0.1209,0.01668,0.00096,0,0,0,0.29351,19.23445,22.8623,9.56463,3.93818,0.58123,0.18446,0.00482,0.01131,1.37201,10.33446,9.07839,5.04949,0.25312,0.05197,0.00276,0,0.0051,1.65311,4.40154,5.18846,0.34121,0.0488,0.00593,0,0,0.16254,1.39434,2.20166,0.29406,0.0954,0.01971,0,0,0.00358,0.21272,0.64575,0.26607,0.09209,0,31.13556,68.86597,0.00153,0,0,25.01984,74.98322,0,0,0,0.03052,0.87128,81.76727,17.33551,0,0.73889,2.64722,1.8,1.02222,0.675,0.42778,0.18056,0.01111,0,0,NA
83674,51913,3,3,2865,300,9.55,0.179696574074074,0.88375364298725,46.9672131147541,4.91803278688525,61,17143.0327868852,0,0,2872,254.65,0,0,0,0,0,0,0,0,0.18742,10.92289,15.18567,14.60384,9.92297,2.89626,0.86966,0.08547,0.02471,0.37176,6.55559,13.41342,8.37984,1.12143,0.21316,0.02163,0,0.00617,0.67451,1.95452,3.47963,1.00868,0.17455,0.06024,0,0,0.13439,0.48194,1.29649,0.73217,1.20331,0.34909,0,0,0.01442,0.16579,0.9716,1.33975,1.17704,0,21.64917,78.35388,0,0,0,16.57867,83.42285,0,0,0,0,0,68.07098,31.93054,0,2.70278,8.30279,14.1389,7.70001,5.47778,3.0139,2.31667,1.025,0.27778,0.02778,NA
60686,51707,4,3,774,203,3.8128078817734,0.163239600437876,0.460244984567901,10.75,2.81944444444444,72,3923.75,0,0,779,63.04,0,0,0,0,0,0,0,0,0.50846,26.73503,23.12385,13.36333,0.6157,0.02681,0.00335,0.00084,0.03685,4.40447,9.62482,17.14622,2.01041,0.031,0.00169,0,0,0,0.11812,0.94407,0.58554,0.0377,0.00335,0.00084,0,0,0.00169,0.19433,0.21528,0.04189,0.00923,0,0,0,0,0.04774,0.13821,0.02681,0.0025,0,38.16376,61.83777,0,0,0,28.61023,71.3913,0,0,0,0,0,98.62213,1.37939,0,3.56389,9.53056,6.32222,1.33334,0.06945,0.01944,0.00833,0.00833,0,0,NA
108087,86153,1,1,40211,4384,9.17221715328467,0.188369132704785,1.26852577231609,61.7680491551459,6.73425499231951,651,22545.3379416283,0,0,40218,3144.42,0.00171,0.00031,0.02711,0.00037,0,0,0,0,7.81819,15.40737,21.89343,7.55609,3.32879,0.24368,0.02883,0.00022,0.00959,0.88712,11.60449,9.74101,10.17298,0.21859,0.0174,0.00053,9e-05,0.00302,1.26873,3.24505,3.63108,0.32956,0.02039,0.00084,0,0,0.0645,0.60976,1.00454,0.17438,0.08352,0.0084,0,0,0.00028,0.05802,0.32184,0.16517,0.05301,0,34.74121,65.26031,0,0,0,27.9953,72.00623,0,0,0,0.01373,2.00348,81.24847,16.73584,0,2.12222,6.14723,5.74723,2.95834,2,2.88611,1.99167,0.51944,0.00278,0,NA
100493,65707,3,1,3808,1470,2.59047619047619,0.182241477702192,0.936695707070707,13.3146853146853,5.13986013986014,286,4859.86013986014,0,0,3839,607.45,0.00021,0,0.00031,0,0,0,0,0,0.28362,44.79676,13.43574,9.23315,3.16075,0.18497,0.02321,0.00031,0.02093,3.10873,8.95492,8.63782,3.76478,0.14725,0.01015,0.00072,0,0,0.13336,1.42981,1.28567,0.12393,0.00912,0.00145,0,0,0.00508,0.24704,0.55833,0.10342,0.02694,0.00135,0,0,0,0.02963,0.21305,0.05554,0.01192,0,23.75183,76.24969,0,0,0,16.66565,83.33588,0.00153,0,0,0.02747,0,15.80658,84.16901,0,1.01111,1.76945,0.60833,0.07778,0.00556,0.00278,0,0,0,0,NA
88823,73262,4,3,5207,638,8.16144200626959,0.232508838383838,0.910065269256987,31.9447852760736,3.91411042944785,163,11659.8466257669,0,0,5213,350.7,0,0,0,0,0,0,0,0,0.14356,29.61357,17.06479,12.98037,1.65788,0.01703,0.00337,0,0.01703,1.91391,5.48419,16.83233,5.47465,0.01516,0.00281,0.00038,0,0,0.32042,3.48606,2.56748,0.06214,0.00431,0.00243,0,0,0.03088,1.0947,0.69212,0.02209,0.00955,0,0,0,0.00038,0.31387,0.15254,0.01535,0.00468,0,30.39703,69.60449,0,0,0,21.5744,78.42865,0,0,0,0,0,8.62274,91.37878,0,12.63333,22.03056,19.58056,19.78333,14.50556,3.65833,0.08056,0,0,0,NA
159063,116459,3,3,1052,214,4.91588785046729,0.176920950155763,0.664229532163743,18.4561403508772,3.75438596491228,57,6736.49122807018,0,1,1057,83.9,0,0,0,0,0,0,0,0,0.5196,31.42691,19.76328,15.12094,1.05697,0.01556,0.00224,0,0.01183,2.55731,7.71704,14.29715,2.41222,0.00738,0.00149,0,0,0,0.29311,2.39224,0.97703,0.00962,0,0,0,0,0.00666,0.70391,0.36934,0.01258,0.00296,0,0,0,0,0.17912,0.13323,0.00962,0.00075,0,28.46985,71.5332,0,0,0,23.0545,76.94855,0,0,0,0,0,99.97559,0.02747,0,2.95278,6.9889,6.85556,2.45834,2.24445,0.43889,0,0.00833,0,0,NA
